0.100000,0.100000,0.100000,0.000000,0.000000,0.200000,-1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.100000,0.100000,0.100000,0.000000,0.000017,0.199951,-1.599972,0.000000,-0.000002,-0.000008,-0.000004,-0.000006,0.000000
0.099999,0.099998,0.099999,0.000001,0.000135,0.199615,-1.599775,0.000003,-0.000013,-0.000066,-0.000029,-0.000050,0.000000
0.099997,0.099994,0.099996,0.000002,0.000451,0.198710,-1.599246,0.000009,-0.000045,-0.000222,-0.000098,-0.000169,0.000000
0.099992,0.099986,0.099992,0.000004,0.001063,0.196960,-1.598222,0.000020,-0.000107,-0.000524,-0.000233,-0.000398,0.000000
0.099985,0.099972,0.099984,0.000008,0.002071,0.194083,-1.596541,0.000039,-0.000214,-0.001020,-0.000456,-0.000777,0.000000
0.099974,0.099952,0.099972,0.000014,0.003584,0.189781,-1.594028,0.000067,-0.000383,-0.001764,-0.000799,-0.001348,0.000000
0.099960,0.099922,0.099956,0.000022,0.005727,0.183718,-1.590488,0.000106,-0.000643,-0.002817,-0.001297,-0.002163,0.000000
0.099940,0.099880,0.099934,0.000033,0.008654,0.175493,-1.585691,0.000157,-0.001038,-0.004255,-0.002006,-0.003287,0.000000
0.099916,0.099823,0.099906,0.000047,0.012567,0.164593,-1.579339,0.000222,-0.001641,-0.006183,-0.003009,-0.004815,0.000000
0.099885,0.099742,0.099871,0.000064,0.017757,0.150302,-1.571022,0.000302,-0.002582,-0.008757,-0.004442,-0.006898,0.000000
0.099849,0.099627,0.099827,0.000084,0.024669,0.131530,-1.560107,0.000398,-0.004104,-0.012251,-0.006557,-0.009798,0.000000
0.099805,0.099451,0.099770,0.000109,0.034070,0.106403,-1.545501,0.000512,-0.006731,-0.017214,-0.009887,-0.014058,0.000000
0.099755,0.099149,0.099694,0.000138,0.047496,0.071086,-1.524918,0.000644,-0.011866,-0.025079,-0.015844,-0.021101,0.000000
0.099696,0.098444,0.099571,0.000171,0.068720,0.015403,-1.491965,0.000797,-0.025318,-0.041678,-0.030244,-0.036753,0.000000
0.099629,0.094346,0.099101,0.000210,0.085702,-0.057008,-1.438252,0.000972,-0.110330,-0.130306,-0.116344,-0.124292,0.000000
0.099554,0.093214,0.098921,0.000253,0.034953,0.037421,-1.483869,0.001168,-0.132414,-0.156436,-0.139647,-0.149204,0.000000
0.099470,0.090904,0.098614,0.000303,0.091504,-0.108111,-1.397054,0.001388,-0.179159,-0.207721,-0.187758,-0.199121,0.000000
0.099377,0.090589,0.098499,0.000358,0.052992,-0.035312,-1.433747,0.001632,-0.183500,-0.217066,-0.193605,-0.206960,0.000000
0.099273,0.088007,0.098149,0.000420,-0.060027,0.179901,-1.538597,0.001901,-0.235546,-0.274678,-0.247327,-0.262897,0.000000
0.099161,0.087952,0.098043,0.000487,-0.038739,0.124612,-1.507510,0.002196,-0.233905,-0.279065,-0.247500,-0.265469,0.000000
0.099039,0.087832,0.097921,0.000561,-0.003212,0.037466,-1.459067,0.002517,-0.233380,-0.285125,-0.248958,-0.269547,0.000000
0.098906,0.086544,0.097674,0.000644,0.131464,-0.272155,-1.287573,0.002865,-0.257278,-0.316210,-0.275019,-0.298468,0.000000
0.098763,0.086554,0.097547,0.000733,0.103937,-0.224443,-1.311487,0.003242,-0.253507,-0.320108,-0.273557,-0.300058,0.000000
0.098610,0.086575,0.097411,0.000831,0.069230,-0.162060,-1.343178,0.003646,-0.249211,-0.324080,-0.271750,-0.301541,0.000000
0.098445,0.086634,0.097268,0.000937,0.020096,-0.069261,-1.391150,0.004080,-0.243830,-0.327578,-0.269042,-0.302366,0.000000
0.098269,0.087106,0.097157,0.001053,-0.092552,0.162176,-1.514543,0.004543,-0.229429,-0.322658,-0.257494,-0.294592,0.000000
0.098081,0.087280,0.097006,0.001179,-0.049717,0.056437,-1.456546,0.005036,-0.221040,-0.324360,-0.252143,-0.293257,0.000000
0.097884,0.088858,0.096983,0.001313,0.094970,-0.258478,-1.291528,0.005559,-0.182713,-0.296682,-0.217021,-0.262374,0.000000
0.097674,0.088972,0.096806,0.001459,0.052862,-0.183873,-1.329549,0.006112,-0.175034,-0.300313,-0.212746,-0.262601,0.000000
0.097451,0.089228,0.096631,0.001617,-0.005924,-0.073259,-1.387212,0.006696,-0.164050,-0.301295,-0.205363,-0.259982,0.000000
0.097219,0.091017,0.096597,0.001785,-0.139186,0.207847,-1.541208,0.007311,-0.120382,-0.270138,-0.165460,-0.225060,0.000000
0.096973,0.091325,0.096406,0.001968,-0.096980,0.099934,-1.481975,0.007957,-0.107692,-0.270688,-0.156755,-0.221626,0.000000
0.096717,0.092715,0.096311,0.002162,0.004491,-0.128039,-1.362267,0.008634,-0.071839,-0.248654,-0.125060,-0.195433,0.000000
0.096448,0.093683,0.096162,0.002371,-0.089516,0.059941,-1.463358,0.009343,-0.044619,-0.235940,-0.102205,-0.178354,0.000000
0.096174,0.098116,0.096345,0.002588,0.087174,-0.308782,-1.278768,0.010083,0.056028,-0.150046,-0.005997,-0.088021,0.000000
0.095880,0.098343,0.096103,0.002827,0.037395,-0.223215,-1.322324,0.010855,0.068196,-0.153694,0.001413,-0.086910,0.000000
0.095574,0.098810,0.095872,0.003083,-0.029104,-0.100775,-1.386361,0.011658,0.085774,-0.152617,0.014026,-0.080870,0.000000
0.095260,0.101137,0.095813,0.003351,-0.154709,0.161583,-1.531536,0.012493,0.142889,-0.112429,0.066049,-0.035589,0.000000
0.094930,0.102208,0.095619,0.003641,-0.080571,-0.015526,-1.437315,0.013359,0.173828,-0.099251,0.091645,-0.017068,0.000000
0.094657,0.123417,0.097390,0.003881,-0.168342,0.303738,-1.677882,0.014257,0.629219,0.341423,0.542609,0.428033,0.000000
0.094300,0.123588,0.097085,0.004211,-0.137721,0.210428,-1.624593,0.015187,0.641797,0.334775,0.549404,0.427168,0.000000
0.093931,0.123970,0.096789,0.004563,-0.085318,0.071220,-1.547511,0.016148,0.659190,0.332240,0.560803,0.430626,0.000000
0.093560,0.127392,0.096778,0.004924,0.096115,-0.323229,-1.344541,0.017141,0.740872,0.393966,0.636484,0.498354,0.000000
0.093167,0.127641,0.096448,0.005318,0.037875,-0.227218,-1.392678,0.018165,0.756049,0.387955,0.645289,0.498715,0.000000
0.092762,0.128188,0.096134,0.005735,-0.040088,-0.087348,-1.465268,0.019221,0.777828,0.387862,0.660491,0.505199,0.000000
0.092359,0.131824,0.096109,0.006162,-0.198431,0.247354,-1.652625,0.020308,0.864858,0.453176,0.740992,0.577042,0.000000
0.091929,0.132425,0.095778,0.006628,-0.149658,0.113473,-1.578828,0.021426,0.888405,0.453556,0.757573,0.584388,0.000000
0.091499,0.135194,0.095646,0.007109,-0.028510,-0.160358,-1.437763,0.022576,0.957784,0.499738,0.819978,0.637543,0.000000
0.091050,0.136803,0.095389,0.007624,-0.135157,0.045908,-1.549305,0.023758,1.003127,0.520875,0.858045,0.665957,0.000000
0.090659,0.148127,0.096069,0.008098,0.072356,-0.351663,-1.371474,0.024971,1.252398,0.749028,1.100969,0.900457,0.000000
0.090180,0.148502,0.095672,0.008676,0.011029,-0.253965,-1.420366,0.026215,1.272413,0.743249,1.113231,0.902431,0.000000
0.089690,0.149253,0.095299,0.009284,-0.067340,-0.117438,-1.491339,0.027492,1.300673,0.745075,1.133547,0.912201,0.000000
0.089208,0.152526,0.095159,0.009903,-0.197088,0.147486,-1.639616,0.028800,1.382060,0.800437,1.207114,0.975384,0.000000
0.088706,0.154836,0.094913,0.010564,-0.103537,-0.075305,-1.523760,0.030140,1.443568,0.834862,1.260484,1.017947,0.000000
0.088238,0.161775,0.095107,0.011212,-0.247197,0.245075,-1.714142,0.031513,1.602076,0.968121,1.411406,1.158791,0.000000
0.087701,0.162757,0.094711,0.011953,-0.196159,0.102065,-1.636103,0.032918,1.636424,0.973481,1.437046,1.172859,0.000000
0.087190,0.167403,0.094658,0.012692,-0.071494,-0.172464,-1.500437,0.034356,1.747547,1.057051,1.539893,1.264705,0.000000
0.086640,0.169465,0.094342,0.013496,-0.173155,0.019543,-1.605241,0.035827,1.805073,1.084866,1.588495,1.301444,0.000000
0.086245,0.184722,0.095308,0.014173,-0.064435,-0.144161,-1.564969,0.037331,2.137489,1.395941,1.914505,1.618925,0.000000
0.085674,0.187065,0.094997,0.015053,-0.175067,0.067093,-1.680548,0.038870,2.201468,1.429144,1.969242,1.661370,0.000000
0.085164,0.194497,0.095174,0.015903,-0.029956,-0.234187,-1.539579,0.040443,2.371439,1.571573,2.130946,1.812066,0.000000
0.084554,0.195550,0.094714,0.016884,-0.110811,-0.097822,-1.610519,0.042051,2.409183,1.576356,2.158793,1.826746,0.000000
0.083987,0.200286,0.094603,0.017856,-0.231387,0.150529,-1.753951,0.043695,2.523655,1.660198,2.264072,1.919782,0.000000
0.083372,0.202710,0.094252,0.018909,-0.155810,-0.040272,-1.654601,0.045376,2.590498,1.693830,2.320946,1.963382,0.000000
0.082981,0.218398,0.095208,0.019774,-0.082219,-0.129949,-1.654601,0.047094,2.931869,2.014075,2.655984,2.289960,0.000000
0.082348,0.221016,0.094854,0.020920,-0.186334,0.065002,-1.761725,0.048850,3.003299,2.051288,2.717146,2.337440,0.000000
0.081784,0.227779,0.094902,0.022035,-0.071422,-0.180594,-1.647525,0.050645,3.160523,2.178028,2.865226,2.473324,0.000000
0.081106,0.229358,0.094420,0.023305,-0.155938,-0.036529,-1.723744,0.052480,3.211120,2.192032,2.904845,2.498307,0.000000
0.080678,0.242924,0.095133,0.024369,-0.097681,-0.111636,-1.723744,0.054357,3.508597,2.466317,3.195375,2.779540,0.000000
0.080362,0.261255,0.096326,0.025365,-0.009241,-0.217095,-1.723744,0.056276,3.903856,2.844431,3.585507,3.162780,0.000000
0.079632,0.261944,0.095723,0.026822,-0.074145,-0.124446,-1.768670,0.058239,3.937024,2.838161,3.606846,3.168339,0.000000
