0.098545,0.000000,-0.016997,-0.017832,-0.133598,-0.103390
0.097460,0.000000,-0.016809,-0.017640,-0.132128,-0.102251
0.096386,0.000000,-0.016624,-0.017450,-0.130672,-0.101123
0.095323,0.000000,-0.016441,-0.017262,-0.129231,-0.100007
0.094270,0.000000,-0.016260,-0.017077,-0.127805,-0.098902
0.093229,0.000000,-0.016080,-0.016896,-0.126393,-0.097808
0.092197,0.000000,-0.015903,-0.016719,-0.124995,-0.096725
0.091176,0.000000,-0.015727,-0.016548,-0.123612,-0.095653
0.090166,0.000000,-0.015553,-0.016386,-0.122242,-0.094591
0.089165,0.000000,-0.015381,-0.016240,-0.120886,-0.093540
0.088175,0.000000,-0.015211,-0.016125,-0.119544,-0.092498
0.087194,0.000000,-0.015043,-0.016000,-0.118214,-0.091467
0.086224,0.000000,-0.014877,-0.015879,-0.116898,-0.090446
0.085263,0.000000,-0.014712,-0.015821,-0.115594,-0.089431
0.084312,0.000000,-0.014550,-0.015904,-0.114305,-0.088415
0.083371,0.000000,-0.014389,-0.016065,-0.113029,-0.087402
0.082439,0.000000,-0.014230,-0.016353,-0.111766,-0.086387
0.081516,0.000001,-0.014073,-0.016611,-0.110516,-0.085384
0.080602,0.000001,-0.013917,-0.017312,-0.109278,-0.084347
0.079698,0.000001,-0.013764,-0.017418,-0.108053,-0.083375
0.078803,0.000001,-0.013612,-0.019689,-0.106837,-0.082139
0.077917,0.000001,-0.013462,-0.019579,-0.105635,-0.081200
0.077039,0.000001,-0.013314,-0.019577,-0.104446,-0.080259
0.076171,0.000001,-0.013167,-0.020124,-0.103268,-0.079262
0.075311,0.000001,-0.013022,-0.024582,-0.102097,-0.077768
0.074460,0.000001,-0.012879,-0.024425,-0.100943,-0.076874
0.073617,0.000001,-0.012738,-0.024349,-0.099801,-0.075979
0.072783,0.000002,-0.012598,-0.024509,-0.098669,-0.075063
0.071957,0.000002,-0.012459,-0.027130,-0.097544,-0.073870
0.071139,0.000002,-0.012323,-0.027278,-0.096435,-0.072986
0.070329,0.000002,-0.012188,-0.029316,-0.095332,-0.071883
0.069528,0.000002,-0.012054,-0.029940,-0.094243,-0.070950
0.068734,0.000002,-0.011922,-0.105258,-0.093580,-0.080150
0.067949,0.000002,-0.011792,-0.104113,-0.092513,-0.079249
0.067171,0.000003,-0.011663,-0.102982,-0.091457,-0.078358
0.066401,0.000003,-0.011536,-0.101863,-0.090411,-0.077477
0.065639,0.000003,-0.011410,-0.100758,-0.089376,-0.076606
0.064885,0.000003,-0.011285,-0.099667,-0.088351,-0.075746
0.064138,0.000003,-0.011162,-0.098589,-0.087336,-0.074895
0.063398,0.000003,-0.011041,-0.097525,-0.086332,-0.074054
0.062666,0.000003,-0.010921,-0.096474,-0.085338,-0.073223
0.061941,0.000004,-0.010802,-0.095439,-0.084354,-0.072401
0.061223,0.000004,-0.010684,-0.094418,-0.083380,-0.071590
0.060513,0.000004,-0.010568,-0.093412,-0.082415,-0.070788
0.059810,0.000004,-0.010453,-0.092422,-0.081461,-0.069995
0.059113,0.000004,-0.010340,-0.091449,-0.080516,-0.069213
0.058424,0.000004,-0.010227,-0.090494,-0.079580,-0.068440
0.057742,0.000004,-0.010116,-0.089558,-0.078654,-0.067676
0.057066,0.000005,-0.010006,-0.088645,-0.077737,-0.066923
0.056398,0.000005,-0.009897,-0.087756,-0.076829,-0.066180
0.055736,0.000005,-0.009790,-0.086898,-0.075930,-0.065447
