0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000
0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000
0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000
0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000
0.000000,0.000000,0.000000,-0.000001,-0.000000,0.000000
0.000000,0.000000,0.000000,-0.000002,-0.000000,0.000000
0.000000,0.000000,0.000000,-0.000005,0.000000,0.000000
0.000000,0.000000,0.000000,-0.000011,0.000000,0.000000
0.000000,0.000000,0.000000,-0.000021,0.000000,0.000001
0.000000,0.000000,0.000000,-0.000040,0.000000,0.000002
0.000000,0.000000,0.000000,-0.000077,0.000000,0.000004
0.000000,0.000000,0.000000,-0.000162,0.000000,0.000010
0.000000,0.000000,0.000000,-0.000445,-0.000000,0.000034
0.000000,0.000000,0.000000,-0.000890,-0.000000,0.000075
0.000000,0.000000,0.000000,-0.001286,-0.000000,0.000113
-0.000000,0.000000,0.000000,-0.002414,-0.000000,0.000237
0.000000,0.000000,0.000000,-0.002607,-0.000000,0.000256
0.000000,0.000000,0.000000,-0.003613,-0.000000,0.000375
0.000000,0.000000,0.000000,-0.004145,-0.000000,0.000441
0.000000,0.000000,0.000000,-0.015353,-0.000000,0.002319
0.000000,0.000000,0.000000,-0.015384,-0.000000,0.002322
0.000000,0.000000,0.000000,-0.015425,-0.000000,0.002326
0.000000,0.000000,0.000000,-0.015481,-0.000000,0.002333
0.000000,0.000000,0.000000,-0.015556,-0.000000,0.002342
0.000000,0.000000,0.000000,-0.015665,-0.000000,0.002357
0.000000,0.000000,0.000000,-0.015834,-0.000000,0.002383
0.000000,0.000000,0.000000,-0.016137,-0.000000,0.002432
0.000000,0.000000,0.000000,-0.016927,-0.000000,0.002567
0.000000,0.000000,0.000000,-0.024305,0.000000,0.002921
0.000000,0.000000,0.000000,-0.024479,0.000000,0.002914
0.000000,0.000000,0.000000,-0.024782,0.000000,0.002907
0.000000,0.000000,0.000000,-0.025519,0.000000,0.002907
0.000000,0.000000,0.000000,-0.032803,0.000000,0.003184
0.000000,0.000000,0.000000,-0.033022,0.000000,0.003175
0.000000,0.000000,0.000000,-0.033389,0.000000,0.003172
0.000000,0.000000,0.000000,-0.034231,0.000000,0.003198
-0.000000,0.000000,0.000000,-0.043049,0.000000,0.003825
0.000000,0.000000,0.000000,-0.043334,0.000000,0.003832
0.000000,0.000000,0.000000,-0.043826,0.000000,0.003857
0.000000,0.000000,0.000000,-0.045067,0.000000,0.003944
0.000000,0.000000,0.000000,-0.070961,0.000000,0.000208
0.000000,0.000000,0.000000,-0.071024,0.000000,0.000174
-0.000000,0.000000,-0.000000,-0.071103,0.000000,0.000137
0.000000,0.000000,0.000000,-0.071202,0.000000,0.000094
0.000000,0.000000,0.000000,-0.071330,0.000000,0.000044
0.000000,0.000000,0.000000,-0.071506,0.000000,-0.000016
0.000000,0.000000,0.000000,-0.071769,0.000000,-0.000093
0.000000,0.000000,0.000000,-0.072232,0.000000,-0.000208
0.000000,0.000000,0.000000,-0.073479,0.000000,-0.000465
0.000000,0.000000,0.000000,-0.076699,0.000000,-0.000854
0.000000,0.000000,0.000000,-0.078044,0.000000,-0.001002
-0.000000,0.000676,-0.000000,-0.081091,0.000000,-0.001282
-0.000000,0.001361,-0.000000,-0.084154,0.000000,-0.001601
-0.000000,0.002054,-0.000000,-0.087228,0.000000,-0.001961
-0.000000,0.002754,-0.000000,-0.090309,0.000000,-0.002362
-0.000000,0.003461,-0.000000,-0.093392,0.000000,-0.002804
-0.000000,0.004173,-0.000000,-0.096472,0.000000,-0.003288
-0.000000,0.004889,-0.000000,-0.099543,0.000000,-0.003813
-0.000000,0.005608,-0.000000,-0.102601,0.000000,-0.004380
-0.000000,0.006329,-0.000000,-0.105640,0.000000,-0.004989
-0.000000,0.007052,-0.000000,-0.108657,0.000000,-0.005638
-0.000000,0.007774,-0.000000,-0.111645,0.000000,-0.006327
-0.000000,0.007774,-0.000000,-0.113898,0.000000,-0.006739
-0.000000,0.007774,-0.000000,-0.123610,0.000000,-0.008536
-0.000000,0.007774,-0.000000,-0.123978,0.000000,-0.008639
-0.000000,0.007774,-0.000000,-0.124601,0.000000,-0.008783
-0.000000,0.007774,-0.000000,-0.126145,0.000000,-0.009082
-0.000000,0.007774,-0.000000,-0.127473,0.000000,-0.009392
-0.000000,0.024716,-0.000000,-0.126563,0.000000,-0.007958
-0.000000,0.041829,-0.000000,-0.125545,0.000000,-0.006475
-0.000000,0.059107,-0.000000,-0.124416,0.000000,-0.004942
-0.000000,0.076539,-0.000000,-0.123176,0.000000,-0.003357
-0.000000,0.094118,-0.000000,-0.121822,0.000000,-0.001720
-0.000000,0.111835,-0.000000,-0.120353,0.000000,-0.000029
-0.000000,0.129679,-0.000000,-0.118767,0.000000,0.001715
-0.000000,0.147644,-0.000000,-0.117064,0.000000,0.003515
-0.000000,0.165718,-0.000000,-0.115242,0.000000,0.005371
-0.000000,0.183893,-0.000000,-0.113301,0.000000,0.007283
-0.000000,0.202160,-0.000000,-0.111241,0.000000,0.009253
-0.000000,0.220509,-0.000000,-0.109060,0.000000,0.011281
-0.000000,0.220891,-0.000000,-0.110528,0.000000,0.010575
-0.000000,0.221256,-0.000000,-0.111905,0.000000,0.009880
-0.000000,0.221602,-0.000000,-0.113193,0.000000,0.009202
-0.000000,0.221929,-0.000000,-0.114391,0.000000,0.008542
-0.000000,0.222237,-0.000000,-0.115500,0.000000,0.007905
-0.000000,0.222525,-0.000000,-0.116519,0.000000,0.007294
-0.000000,0.222793,-0.000000,-0.117449,0.000000,0.006712
-0.000000,0.222793,-0.000000,-0.117601,0.000000,0.006623
-0.000000,0.222793,-0.000000,-0.118235,0.000000,0.006210
-0.000000,0.222793,-0.000000,-0.119290,0.000000,0.005445
-0.000000,0.222793,-0.000000,-0.119445,0.000000,0.005355
-0.000000,0.222793,-0.000000,-0.120242,0.000000,0.004725
-0.000000,0.222793,-0.000000,-0.120322,0.000000,0.004652
-0.000000,0.222793,-0.000000,-0.120693,0.000000,0.004332
-0.000000,0.222793,-0.000000,-0.120811,0.000000,0.004240
0.000000,0.222793,0.000000,-0.141573,-0.000000,-0.008801
0.000000,0.222793,0.000000,-0.141831,-0.000000,-0.008855
0.000000,0.222793,0.000000,-0.141851,-0.000000,-0.008837
0.000000,0.222793,0.000000,-0.141809,-0.000000,-0.008802
0.000000,0.222793,0.000000,-0.141769,-0.000000,-0.008768
0.000000,0.222793,0.000000,-0.141730,-0.000000,-0.008734
0.000000,0.222793,0.000000,-0.141694,-0.000000,-0.008702
0.000000,0.222793,0.000000,-0.141659,-0.000000,-0.008671
0.000000,0.222793,0.000000,-0.141627,-0.000000,-0.008640
0.000000,0.222793,0.000000,-0.141603,-0.000000,-0.008613
0.000000,0.222793,0.000000,-0.141579,-0.000000,-0.008587
0.000000,0.222793,0.000000,-0.141557,-0.000000,-0.008561
0.000000,0.222793,0.000000,-0.141535,-0.000000,-0.008536
0.000000,0.222793,0.000000,-0.141515,-0.000000,-0.008513
0.000000,0.222793,0.000000,-0.141497,-0.000000,-0.008490
0.000000,0.222793,0.000000,-0.141479,-0.000000,-0.008468
0.000000,0.222793,0.000000,-0.141463,-0.000000,-0.008447
0.000000,0.222793,0.000000,-0.141448,-0.000000,-0.008426
0.000000,0.222793,0.000000,-0.141434,-0.000000,-0.008407
0.000000,0.222793,0.000000,-0.141421,-0.000000,-0.008389
0.000000,0.222793,0.000000,-0.141409,-0.000000,-0.008372
0.000000,0.222793,0.000000,-0.141398,-0.000000,-0.008355
0.000000,0.222793,0.000000,-0.141389,-0.000000,-0.008340
0.000000,0.222793,0.000000,-0.141380,-0.000000,-0.008325
0.000000,0.222793,0.000000,-0.141372,-0.000000,-0.008311
0.000000,0.222793,0.000000,-0.141364,-0.000000,-0.008298
0.000000,0.222793,0.000000,-0.141358,-0.000000,-0.008286
0.000000,0.222793,0.000000,-0.141352,-0.000000,-0.008274
0.000000,0.222793,0.000000,-0.141347,-0.000000,-0.008263
0.000000,0.222793,0.000000,-0.141342,-0.000000,-0.008253
0.000000,0.222793,0.000000,-0.141338,-0.000000,-0.008244
0.000000,0.222793,0.000000,-0.141335,-0.000000,-0.008235
0.000000,0.222793,0.000000,-0.141331,-0.000000,-0.008226
0.000000,0.222793,0.000000,-0.141329,-0.000000,-0.008219
0.000000,0.222793,0.000000,-0.141326,-0.000000,-0.008211
0.000000,0.222793,0.000000,-0.141324,-0.000000,-0.008205
0.000000,0.222793,0.000000,-0.141322,-0.000000,-0.008198
0.000000,0.222793,0.000000,-0.141321,-0.000000,-0.008193
0.000000,0.222793,0.000000,-0.141320,-0.000000,-0.008187
0.000000,0.222793,0.000000,-0.141319,-0.000000,-0.008182
0.000000,0.222793,0.000000,-0.141321,-0.000000,-0.008180
0.000000,0.222793,0.000000,-0.141321,-0.000000,-0.008176
0.000000,0.222793,0.000000,-0.141320,-0.000000,-0.008172
0.000000,0.222793,0.000000,-0.141320,-0.000000,-0.008168
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008165
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008162
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008159
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008157
0.000000,0.222793,0.000000,-0.141318,0.000000,-0.008155
0.000000,0.222793,0.000000,-0.141318,0.000000,-0.008153
0.000000,0.222793,0.000000,-0.141318,0.000000,-0.008151
0.000000,0.222793,0.000000,-0.141318,0.000000,-0.008150
0.000000,0.222793,0.000000,-0.141318,0.000000,-0.008148
0.000000,0.222793,0.000000,-0.141318,0.000000,-0.008147
0.000000,0.222793,0.000000,-0.141318,0.000000,-0.008146
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008145
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008144
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008143
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008143
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008142
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008142
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008142
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008141
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008141
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008141
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008141
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008141
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141319,0.000000,-0.008140
0.000000,0.222793,0.000000,-0.141321,0.000000,-0.008141
0.000000,0.222793,0.000000,-0.141329,0.000000,-0.008143
0.000000,0.222793,0.000000,-0.141346,0.000000,-0.008149
0.000000,0.222793,0.000000,-0.141379,0.000000,-0.008158
0.000000,0.222793,0.000000,-0.141436,0.000000,-0.008174
0.000000,0.222793,0.000000,-0.141524,0.000000,-0.008194
